youtuber_name,video_id,update,description
씬님,/watch?v=hUx1k2NgJ8A,"Published on Sep 27, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=9huRwUPrq_I,"Published on Sep 23, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=eP0TuF1HB5Q,"Published on Sep 17, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=0XVfDJD8ZN4,"Published on Sep 15, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=YEfiq5sGm6I,"Published on Sep 14, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=QUDxbJRhmKI,"Published on Sep 13, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=sUFCJ6-s93A,"Published on Sep 10, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=GElYS_ZXMY4,"Published on Sep 9, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=3XVM1kugDpM,"Published on Sep 2, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=rBUtJGZ7CF0,"Published on Aug 31, 2014","[홍익미술전] 9.1(월) - 9.6(토) AM <a href=""#"" onclick=""yt.www.watch.player.seekTo(10*60+00);return false;"">10:00 ~ PM <a href=""#"" onclick=""yt.www.watch.player.seekTo(7*60+00);return false;"">7:00 문헌관 4층
홍익대 동양화과 아무개 작가님과 함께 콜라보레이션한 작품이 지금 홍대 문헌관 4층에서 전시중입니다! 아트&amp;디자인에 관심이 많으신 분들은 홍익미술전에 들러서 구경하고 가세요! 오늘(월) 5시 오픈식에 씬님도 같이 놀러간답니당 ㅋㅋㅋㅋㅋㅋㅋ
[Hongik Art exhibition 2014] 9.1(MON) - 9.6(SAT) AM <a href=""#"" onclick=""yt.www.watch.player.seekTo(10*60+00);return false;"">10:00 - PM <a href=""#"" onclick=""yt.www.watch.player.seekTo(7*60+00);return false;"">7:00 I collaborated with Artist Amugae. PLZ visit and enjoy it!

contact Artist AMUGAE : http://amugae.net
Facebook : http://www.facebook.com/suha.bae

-SSIN's-
*  Instagram인스타그램 : http://www.instagram.com/ssinnim
*  Facebook페이스북 : http://www.facebook.com/ssin.sue
*  Blog블로그 : http://melonies90.blog.me"
씬님,/watch?v=tXVph7k0Fe4,"Published on Aug 30, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=WaoV2v4Fnxk,"Published on Aug 29, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=yII6mbFvID4,"Published on Aug 26, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=kAKKC7s0sjU,"Published on Aug 25, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=IvVFII4mq-c,"Published on Aug 24, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=kbtcdKPYiJY,"Published on Aug 22, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=fWXLrsuRfUo,"Published on Aug 21, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=ogClx6S9hiI,"Published on Aug 21, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=PD_9duf0Kh4,"Published on Aug 14, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=UTWKcQejvRI,"Published on Aug 14, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=1N7QrROWswc,"Published on Aug 12, 2014","This video is sponsored by LANEIGE
기획 : CJ E&amp;M  / 협찬 : LANEIGE / 연출,편집 : SSIN

한때 엄청 열씸히 하고다녔던 블루 꼬리 메이크업이에용 ㅎㅎㅎ!!
* 씬님 블로그(BLOG) 바로가기 : http://melonies90.blog.me
* 씬님 페이스북(FACE BOOK PAGE) : http://www.facebook.com/ssi...
* 씬님 인스타그램(INSTAGRAM) : http://www.instagram.com/ssinnim
* 씬님 페이스북 계정 (FACE BOOK) : http://www.facebook.com/ssin.sue"
씬님,/watch?v=R_w9k8lANVA,"Published on Aug 10, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=f3SF6rHMjKM,"Published on Aug 7, 2014",고멘다요미나상
씬님,/watch?v=RdKCYuQ3eVc,"Published on Aug 6, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=vUqBTR9Xgww,"Published on Aug 4, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=dcxyoqSgeH8,"Published on Aug 4, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=lUU3RPIgbSc,"Published on Aug 4, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=KPdjq0WnVZE,"Published on Aug 3, 2014","한달반전에 기획했던 썬크림편 이제서야 꺼내버렸네요...!
썬크림편은 8월 9일 토요일에 오픈합니다...!!

* 씬님 블로그(BLOG) 바로가기 : http://melonies90.blog.me
* 씬님 페이스북(FACE BOOK) 바로가기 : http://www.facebook.com/ssi...
* 씬님 인스타그램(INSTAGRAM) : http://www.instagram.com/ssinnim"
씬님,/watch?v=SC0te6TkW5g,"Published on Aug 3, 2014","이 공모 이벤트는 CJ E&amp;M 뷰티인미와 함께합니다.
차세대 뷰티로즈! 여러분을 기다리고 있을게요~!

* 씬님 블로그(BLOG) 바로가기 : http://melonies90.blog.me
* 씬님 페이스북(FACE BOOK) 바로가기 : http://www.facebook.com/ssi...
* 씬님 인스타그램(INSTAGRAM) : http://www.instagram.com/ssinnim"
씬님,/watch?v=qMfMHuih550,"Published on Jul 31, 2014","케이콘에 가져갈 포트폴리오등을 만들고있어용 
동영상강좌는 시간이 없어서 아쉽게도 못찍었고 다 사진으로 할 예정인데, 블로그로 오시면 볼수 있습니다~!

* 씬님 블로그(BLOG) 바로가기 : http://melonies90.blog.me
* 씬님 페이스북(FACE BOOK) 바로가기 : http://www.facebook.com/ssi...
* 씬님 인스타그램(INSTAGRAM) 아이디 : http://www.instagram.com/ssinnim

Do you want to check my Kcon2014 news?
[On air] = Instagram and Facebook!"
씬님,/watch?v=8GiAKil2tQ0,"Published on Jul 30, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=fsQI2fVgesw,"Published on Jul 26, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=M0S_86ydufQ,"Published on Jul 22, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=Z6kM0eRTkrw,"Published on Jul 19, 2014","토요일 아침에 했던 라이브채팅 녹방입니다! 핸드폰이라 그런지 화면이 많이 떨리네용 ㅋㅋㅋㅋㅋ 영어로 많이 ssi부리려고 했는데 막상 못했던 라이브였습니다. 재미있게봐주세용~

* 씬님 블로그(BLOG) 바로가기 : http://melonies90.blog.me
* 씬님 페이스북(FACE BOOK) 바로가기 : http://www.facebook.com/ssin.cosmetic
* 씬님 인스타그램(INSTAGRAM) 아이디 : @ssinnim"
씬님,/watch?v=-xRvhlwXqf0,"Published on Jul 19, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=vNQotHuvbDI,"Published on Jul 18, 2014","내일 오전 9시 / LA시간으로 금요일 오후 5시 씬님이 케이콘 라이브채팅에 참여합니다!! 
나도 정확히 뭔지는 모르겠지만 화상채팅같은거임. 
혹시 토요일 아침에 영어로 ssi부리는 저의 얼굴을 보기위해 기적같이 일어나고 싶으신 분들은
http://kconusa.com/watch/kcon-live/ 에서 라이브로 보실 수 있습니다.

아침부터 화장하고 조명셋팅해야쓰것네 후ㅠ휴

#kcon2014 #creatorgroup

케이콘 2014에 가게 되었습니다!! 짝짝짞!!
씬님 페이지 보러가기 : http://kconusa.com/artists/detail/ssi..."
씬님,/watch?v=4FkIbePkx8U,"Published on Jul 12, 2014","신청 링크 이쪽으로 : https://docs.google.com/forms/d/1FnVm...

모두 24일에 만나요~"
씬님,/watch?v=NYhcfKu_adE,"Published on Jul 11, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
씬님,/watch?v=_lUzj7gBMXM,"Published on Jul 9, 2014","[Follow me on SNS] 

- FACEBOOK :  http://www.facebook.com/ssinnim.official Let's talk on facebook message!

- INSTAGRAM  : http://www.instagram.com/ssinnim
- TWITTER  :  https://twitter.com/ssinnim
- KAKAO STORY  : https://ch.kakao.com/channels/@ssinnim
- BLOG  :  http://melonies90.blog.me
- APP in me  : https://play.google.com/store/apps/de...


★☆○●◎◇◆□■△▲▷◀▷▶♤♠♡♥♧⊙◈▣◐◑♨♬☏☎☎"
